pdb	seed	DockQ_HA	iRMSD_HA	fnat_HA	iptm	ranking_score	ha_iptm	avg_plddt	gpde
8oxy	105	0.0201067082231284	11.30593818178204	0.0	0.33302462100982666	0.3800262212753296	0.16268883645534515	86.97441864013672	0.6428790092468262
8ozb	101				0.9504169821739197	0.9513825178146362	0.9504169821739197	95.18975830078125	0.33704695105552673
8ozb	102				0.9507786631584167	0.9516871571540833	0.9507786631584167	95.11383819580078	0.3390313684940338
8ozb	103				0.9531035423278809	0.9542186260223389	0.9531035423278809	95.4547119140625	0.3372451961040497
8ozb	104				0.9500367045402527	0.9511884450912476	0.9500367045402527	95.23776245117188	0.3375271260738373
8ozb	105				0.9500821828842163	0.9513406753540039	0.9500821828842163	95.20393371582031	0.33800747990608215
8pe1	101				0.9625120759010315	0.9590345621109009	0.9625120759010315	95.27922058105469	0.33390042185783386
8pe1	102				0.9624776244163513	0.9583385586738586	0.9624776244163513	94.98357391357422	0.3386029601097107
8pe1	103				0.9683011174201965	0.9639549851417542	0.9683011174201965	94.69613647460938	0.3449805676937103
8pe1	104				0.4161142408847809	0.49684464931488037	0.4161142408847809	89.41928100585938	0.572843611240387
8pe1	105				0.9682725667953491	0.9641649127006531	0.9682725667953491	94.87222290039062	0.3397163152694702
8pe2	101	0.8114229599298617	1.0486968128526075	0.8505747126436781	0.9515765309333801	0.9530109763145447	0.9515765309333801	95.35989379882812	0.3287767171859741
8pe2	102	0.8139783819085299	1.0019752792781174	0.8505747126436781	0.9581619501113892	0.9587618112564087	0.9581619501113892	95.84912109375	0.3259747326374054
8pe2	103	0.8194510722785021	0.9846710731608274	0.8620689655172413	0.9572843313217163	0.9579782485961914	0.9572843313217163	95.77411651611328	0.3271312415599823
8pe2	104	0.8329629154842836	0.934593691586234	0.8505747126436781	0.9566100835800171	0.9573109149932861	0.9566100835800171	95.71989440917969	0.3279729187488556
8pe2	105	0.8101007138822349	1.087296582963487	0.8735632183908046	0.9559319615364075	0.9566957950592041	0.9559319615364075	95.53791046142578	0.3309488594532013
8pih	101	0.9164025794657666	0.6516508415544169	0.9482758620689656	0.9043684601783752	0.9077948331832886	0.9043684601783752	93.28650665283203	0.3770800530910492
8pih	102	0.9225609144493796	0.641331186388	0.9655172413793104	0.9237305521965027	0.9252303838729858	0.9237305521965027	93.7861328125	0.37391695380210876
8pih	103	0.9235053850767692	0.6013793734910522	0.9482758620689656	0.9176698923110962	0.9194642901420593	0.9176698923110962	93.52388763427734	0.3786505460739136
8pih	104	0.8246596771695215	0.9303732956548928	0.8275862068965517	0.6936724781990051	0.7109375596046448	0.6936724781990051	89.08905029296875	0.4922913908958435
8pih	105	0.8893425668159191	0.7606427459207442	0.9310344827586208	0.7984132170677185	0.814315915107727	0.7984132170677185	92.03022003173828	0.4133617877960205
8pmz	101				0.21735496819019318	0.27944543957710266	0.21735496819019318	87.70857238769531	0.5900780558586121
8pmz	102				0.17893044650554657	0.24615399539470673	0.17893044650554657	87.93951416015625	0.589325487613678
8pmz	103				0.18901154398918152	0.25453388690948486	0.18901154398918152	87.9117431640625	0.5897910594940186
8pmz	104				0.17948152124881744	0.2469971776008606	0.17948152124881744	87.82745361328125	0.5908493399620056
8pmz	105				0.17428357899188995	0.24262389540672302	0.17428357899188995	87.83493041992188	0.5903392434120178
8pwv	101				0.2213488072156906	0.28890639543533325	0.2213488072156906	82.51919555664062	0.7248321175575256
8pwv	102				0.2020624577999115	0.2707160711288452	0.2020624577999115	80.83631896972656	0.7575017809867859
8pwv	103				0.2532036602497101	0.3158539831638336	0.2532036602497101	83.2780532836914	0.6884658932685852
8pwv	104				0.501600980758667	0.5336875319480896	0.501600980758667	85.49473571777344	0.5309080481529236
8pwv	105				0.2053128033876419	0.27192676067352295	0.2053128033876419	81.41819763183594	0.7386568784713745
8pww	101	0.0075219123890037	19.48454122029347	0.0	0.20416006445884705	0.28093451261520386	0.20416006445884705	82.45880889892578	0.6814865469932556
8pww	102	0.0065311052860054	23.422334808409943	0.0	0.14534585177898407	0.23010843992233276	0.14534585177898407	83.42931365966797	0.6678124070167542
8pww	103	0.007238157218611	20.85799044102509	0.0	0.15605556964874268	0.2380075454711914	0.15605556964874268	83.19950103759766	0.6882475018501282
8pww	104				0.15237592160701752	0.2369517683982849	0.15237592160701752	82.82130432128906	0.6655507683753967
8pww	105				0.16378526389598846	0.2436072677373886	0.16378526389598846	80.49576568603516	0.7210366129875183
8pyr	101				0.9492107033729553	0.945337176322937	0.9492107033729553	90.09420776367188	0.44123807549476624
8pyr	102	0.9436818835541118	0.4210696822562803	0.9193548387096774	0.9470212459564209	0.9437866806983948	0.9470212459564209	90.08390808105469	0.4427044093608856
8pyr	103	0.9376280257917732	0.4016524705864932	0.8870967741935484	0.9529969096183777	0.9489386081695557	0.9529969096183777	90.18828582763672	0.4468226730823517
8pyr	104	0.929145453042873	0.4451200470342535	0.8870967741935484	0.9524309635162354	0.9482823610305786	0.9524309635162354	90.25653839111328	0.44598132371902466
8pyr	105	0.9048062106987652	0.6217259596156226	0.9193548387096774	0.5851125121116638	0.6239145398139954	0.5851125121116638	84.8469467163086	0.7577884793281555
8q3j	101				0.7091233134269714	0.7249684929847717	0.38107830286026	88.12440490722656	0.5055609345436096
8q3j	102				0.7096652388572693	0.7247441411018372	0.42940497398376465	88.38472747802734	0.5413851737976074
8q3j	103				0.7044350504875183	0.720295250415802	0.3804216980934143	88.0710220336914	0.5423873066902161
8q3j	104				0.7127873301506042	0.7283315658569336	0.38705745339393616	87.87100219726562	0.5444627404212952
8q3j	105	0.0736379084010882	9.981759862449897	0.0	0.7117128968238831	0.7272451519966125	0.40967875719070435	88.02384948730469	0.5349584817886353
8q6r	101				0.926686704158783	0.9015700221061707	0.926686704158783	91.0809097290039	0.3745786249637604
8q6r	102				0.9227443933486938	0.8977372646331787	0.9227443933486938	90.85921478271484	0.37839189171791077
8q6r	103				0.9279269576072693	0.9017747044563293	0.9279269576072693	91.02726745605469	0.37945154309272766
8q6r	104				0.928495466709137	0.9026781916618347	0.928495466709137	90.92461395263672	0.3750790059566498
8q6r	105	0.8362149001278815	0.9173556541750948	0.9767441860465116	0.9301156401634216	0.9040015935897827	0.9301156401634216	91.11180114746094	0.37645047903060913
8q7o	101				0.9351152777671814	0.9323866963386536	0.9351152777671814	94.01956939697266	0.3555649220943451
8q7o	102				0.934337854385376	0.9319952726364136	0.934337854385376	94.05654907226562	0.353848934173584
8q7o	103				0.8977747559547424	0.8988007307052612	0.8977747559547424	92.26493072509766	0.38257887959480286
8q7o	104				0.9027576446533203	0.9027318358421326	0.9027576446533203	92.11237335205078	0.3810851275920868
8q7o	105				0.9343901872634888	0.9316532611846924	0.9343901872634888	93.89534759521484	0.3571925759315491
8q94	101	0.0124361766192447	15.15716846124914	0.0	0.21685871481895447	0.29941487312316895	0.21685871481895447	81.63079833984375	0.7779764533042908
8q94	102	0.0175721984117897	14.28447994786225	0.0	0.38275837898254395	0.44477593898773193	0.38275837898254395	85.36151885986328	0.639319896697998
8q94	103	0.7353237798660165	1.6566666695929626	0.8727272727272727	0.8978742361068726	0.9025517702102661	0.8978742361068726	91.39073181152344	0.4002843499183655
8q94	104	0.0149103433570003	15.270396532149118	0.0	0.45643872022628784	0.5079662799835205	0.45643872022628784	86.28556823730469	0.5776195526123047
8q94	105	0.745512724298762	1.7242263528246136	0.9090909090909092	0.748332679271698	0.7695697546005249	0.748332679271698	89.67210388183594	0.46130913496017456
8q95	101	0.795984655229682	1.5334272185391702	0.925925925925926	0.9387484192848206	0.9401447772979736	0.9387484192848206	92.52970123291016	0.37768325209617615
8q95	102	0.8578973841225702	0.9877052263118644	0.9074074074074074	0.9342588782310486	0.9357727766036987	0.9342588782310486	92.00377655029297	0.3862316906452179
8q95	103	0.7651952802785171	1.613627690799854	0.8703703703703703	0.824882447719574	0.8389010429382324	0.824882447719574	90.9233169555664	0.4251979887485504
8q95	104	0.7880822844006555	1.576949726857649	0.925925925925926	0.9435977339744568	0.9445956945419312	0.9435977339744568	92.74543762207031	0.3735242187976837
8qf4	101	0.8593696973197772	0.8927342282043378	0.8732394366197183	0.9423349499702454	0.9435423612594604	0.9423349499702454	95.34766387939453	0.33957165479660034
8qf4	102	0.8670893542810613	0.8831155567120139	0.8873239436619719	0.9414375424385071	0.9428362846374512	0.9414375424385071	95.33458709716797	0.339368999004364
8qf4	103	0.8517126457718333	0.9816496760745596	0.9014084507042254	0.9409288763999939	0.9422740936279297	0.9409288763999939	95.24769592285156	0.33609139919281006
8qf4	104	0.8787603213499784	0.8386345690524173	0.9014084507042254	0.9402166604995728	0.9417456388473511	0.9402166604995728	95.26951599121094	0.3407481014728546
8qf4	105	0.8602316456423651	0.8826749316615422	0.8732394366197183	0.9414677619934082	0.942795991897583	0.9414677619934082	95.32953643798828	0.34010741114616394
8qf5	101				0.36368006467819214	0.4336012899875641	0.36368006467819214	81.31963348388672	0.8189037442207336
8qf5	102				0.5629595518112183	0.6086267232894897	0.5629595518112183	87.99131774902344	0.5972188711166382
8qf5	103				0.5496324300765991	0.5967136025428772	0.5496324300765991	87.72628021240234	0.6059194803237915
8qf5	104				0.587844729423523	0.630581259727478	0.587844729423523	88.32711791992188	0.5764194130897522
8qf5	105				0.5511507987976074	0.5983495712280273	0.5511507987976074	87.75028228759766	0.60693359375
8qgx	101	0.3482448951576884	2.995471014202602	0.3	0.42919138073921204	0.4965447783470154	0.42919138073921204	89.65599060058594	0.5239410996437073
8qgx	102	0.3181278818124076	3.0605186193809693	0.25	0.41524848341941833	0.4842223823070526	0.41524848341941833	89.68806457519531	0.5215073227882385
8qgx	103	0.3230571519176793	3.033491783766396	0.2666666666666666	0.42254921793937683	0.4900623559951782	0.42254921793937683	89.94725799560547	0.5266219973564148
8qgx	104	0.3539347935763379	3.031150729593372	0.3333333333333333	0.4221729040145874	0.4895579218864441	0.4221729040145874	89.92359924316406	0.5255390405654907
8qgx	105	0.3366797627099561	2.9311875352968992	0.2833333333333333	0.40867772698402405	0.47785043716430664	0.40867772698402405	89.71755981445312	0.5332961082458496
8qh0	101	0.0469772140710503	13.908593996287472	0.0952380952380952	0.7037074565887451	0.717781662940979	0.508212149143219	90.57415008544922	0.438841313123703
8qh0	102	0.0451101896162143	13.866843073147868	0.0952380952380952	0.690313458442688	0.7053677439689636	0.4906013607978821	89.98307037353516	0.46862393617630005
8qh0	103	0.0474762783114276	13.834142782179594	0.0952380952380952	0.6984081268310547	0.7126855850219727	0.5009554028511047	90.31024169921875	0.4551021158695221
8qh0	104	0.0473020297482085	13.811830704080258	0.0952380952380952	0.6892139911651611	0.7039853930473328	0.49089619517326355	90.55616760253906	0.44908827543258667
8qh0	105	0.0474204532440966	13.874615755542193	0.0952380952380952	0.7220556139945984	0.7349981069564819	0.5500524044036865	90.7867660522461	0.43010586500167847
8qrg	101	0.0133941043434685	15.261525485882792	0.0	0.20483630895614624	0.2916853129863739	0.20483630895614624	82.8983154296875	0.7505322098731995
8qrg	102	0.8340334063108742	0.8939287421686075	0.8709677419354839	0.9046388864517212	0.9106605052947998	0.9046388864517212	91.9708251953125	0.3793705999851227
8qrg	103	0.0225864006056219	14.371134314593794	0.0161290322580645	0.19808587431907654	0.2862444818019867	0.19808587431907654	82.31188201904297	0.7699638605117798
8qrg	104	0.0333458838594429	14.076663915249483	0.0483870967741935	0.2118506282567978	0.29763877391815186	0.2118506282567978	82.53105926513672	0.7345097661018372
8qrg	105	0.8339305899932423	0.9593552757946766	0.8870967741935484	0.9064874053001404	0.9122951030731201	0.9064874053001404	92.06689453125	0.378313273191452
8qz3	101	0.742251038884825	0.7944969288872297	0.9	0.8073946833610535	0.7934149503707886	0.8073946833610535	86.9444580078125	0.4320739507675171
8qz3	102	0.7604439203195894	0.5729817671346532	0.8333333333333334	0.7795772552490234	0.7655937075614929	0.7795772552490234	86.8331527709961	0.4420534074306488
8qz3	103	0.7619500767620714	0.5400484252105582	0.9	0.7913534641265869	0.778315007686615	0.7913534641265869	86.6958999633789	0.43854188919067383
8qz3	104	0.7589708284302774	0.6752872165207044	0.9333333333333332	0.7634168267250061	0.7512783408164978	0.7634168267250061	86.59723663330078	0.44949403405189514
8qz3	105	0.8285963716893564	0.6269674499629513	1.0	0.7806623578071594	0.767098069190979	0.7806623578071594	86.98052215576172	0.4396436810493469
8r4n	101	0.379127456756869	2.9322023246633035	0.3478260869565217	0.7661520838737488	0.7765313982963562	0.3986089825630188	88.42704010009766	0.5410624742507935
8r4n	102	0.4352490314231877	2.695375210892703	0.5652173913043478	0.8614903688430786	0.8641601800918579	0.8646765947341919	91.3580093383789	0.42971205711364746
8r4n	103	0.4101625886248483	2.584958240782747	0.4782608695652174	0.8656836152076721	0.8679120540618896	0.8400882482528687	91.33739471435547	0.42535102367401123
8r4n	104	0.367298642047363	2.8335454631649113	0.4782608695652174	0.8691900968551636	0.8709898591041565	0.8566411137580872	91.48265838623047	0.4241246283054352
8r4n	105	0.1550115235426149	8.044210073630932	0.217391304347826	0.7820268273353577	0.7902446985244751	0.4502405822277069	87.79525756835938	0.5583526492118835
8r4u	101				0.2722816467285156	0.3335968554019928	0.2722816467285156	80.80889892578125	0.8025614619255066
8r4u	102				0.24944815039634705	0.3140164315700531	0.24944815039634705	80.30859375	0.8219425678253174
8r4u	103				0.25034525990486145	0.3139881193637848	0.25034525990486145	80.10114288330078	0.8368945717811584
8r4u	104				0.23450540006160736	0.3004262447357178	0.23450540006160736	79.61141204833984	0.8809861540794373
8r4u	105				0.23321600258350372	0.299527108669281	0.23321600258350372	80.03661346435547	0.8416576385498047
8rby	101	0.6793100516479645	1.4185316927630351	0.5657894736842105	0.8101469874382019	0.8199169635772705	0.8101469874382019	90.46724700927734	0.42146944999694824
8rby	102	0.5824239652572478	1.7321920965407598	0.5	0.7672838568687439	0.7818902730941772	0.7672838568687439	89.99317932128906	0.43176963925361633
8rby	103	0.5931196258765749	2.1005256475806275	0.5394736842105263	0.8516362905502319	0.8574620485305786	0.8516362905502319	89.68926239013672	0.4288558065891266
8rby	104	0.7239593642596173	1.29616605656187	0.6447368421052632	0.8410274982452393	0.8477982878684998	0.8410274982452393	90.7553482055664	0.4111105799674988
8rby	105	0.4957735537841543	2.35526196803245	0.5263157894736842	0.7008533477783203	0.7213384509086609	0.7008533477783203	85.49898529052734	0.5290563106536865
8rj7	101	0.7114911328250018	1.3984484971854578	0.7972972972972973	0.9401994943618774	0.9422296285629272	0.9401994943618774	93.5977783203125	0.3685818612575531
8rj7	102				0.23687340319156647	0.32348737120628357	0.23687340319156647	84.37639617919922	0.7323741912841797
8rj7	103				0.20643143355846405	0.2962702512741089	0.20643143355846405	83.5920639038086	0.7854946851730347
8rj7	104				0.23681479692459106	0.32183605432510376	0.23681479692459106	84.57528686523438	0.7502514123916626
8rj7	105				0.26116061210632324	0.3435010313987732	0.26116061210632324	83.9339828491211	0.7426865696907043
8rp8	101	0.0313411862073684	12.973981681253804	0.0	0.6772496700286865	0.6961140036582947	0.27580899000167847	90.26296997070312	0.5709393620491028
8rp8	102	0.034859890513025	12.889869331105515	0.0	0.693245530128479	0.7107193470001221	0.32497861981391907	90.45159149169922	0.5312539339065552
8rp8	103	0.712541382263525	1.844352015639552	1.0	0.685219943523407	0.7038488984107971	0.27073538303375244	89.17024993896484	0.6093038320541382
8rp8	104	0.0315525016472902	13.507941444209225	0.0	0.6791621446609497	0.6982557773590088	0.2606978714466095	90.50184631347656	0.5592471361160278
8rp8	105	0.0379176585342316	11.470448732239014	0.0	0.6884766817092896	0.7064731121063232	0.2729734480381012	89.28987121582031	0.5858479738235474
8rw9	101				0.1890341341495514	0.27427104115486145	0.1890341341495514	84.66959381103516	0.733599841594696
8rw9	102				0.1784972846508026	0.262606680393219	0.1784972846508026	84.60572052001953	0.7321141362190247
8rw9	103				0.22210432589054108	0.3034808933734894	0.22210432589054108	84.60262298583984	0.7296521663665771
8rw9	104				0.19660750031471252	0.28122225403785706	0.19660750031471252	84.36355590820312	0.7378751635551453
8rw9	105				0.2067539244890213	0.29086047410964966	0.2067539244890213	84.93670654296875	0.730775773525238
8rwb	101	0.039919082770043	12.955488919905063	0.0	0.7974655032157898	0.8065025210380554	0.5827926993370056	91.2850112915039	0.4149516820907593
8rwb	102	0.03686242945294	13.231244483876234	0.0	0.8096950650215149	0.8183160424232483	0.5968385934829712	91.74552917480469	0.4000588059425354
8rwb	103	0.7990831786943219	1.0414907699111575	0.8431372549019608	0.8596180081367493	0.865132212638855	0.7626035213470459	92.41852569580078	0.37241262197494507
8rwb	104	0.0369608384621568	13.172820640962978	0.0	0.8488554358482361	0.8547273278236389	0.6920296549797058	92.02233123779297	0.3832813799381256
8rwb	105	0.0371354095702924	13.191356577831062	0.0	0.7941547632217407	0.8037244081497192	0.5668014883995056	90.76045989990234	0.42207565903663635
8rz0	101				0.2662172019481659	0.3290456533432007	0.2662172019481659	78.05789184570312	0.8556236028671265
8rz0	102	0.0429793423365464	18.331283710690624	0.0704225352112676	0.4781128168106079	0.49781906604766846	0.4781128168106079	80.74151611328125	0.6890206336975098
8rz0	103				0.3117256164550781	0.3656501770019531	0.3117256164550781	79.69293975830078	0.7567084431648254
8rz0	104				0.49001532793045044	0.5060802102088928	0.49001532793045044	80.48579406738281	0.6982195377349854
8rz0	105	0.0992029211884684	7.562321721593696	0.0845070422535211	0.5596901178359985	0.5752564668655396	0.5596901178359985	80.9618148803711	0.6976585984230042
8rz1	101	0.0290170491664619	21.956835456160853	0.0256410256410256	0.2223447859287262	0.2865380644798279	0.2223447859287262	80.34229278564453	0.9675501585006714
8rz1	102				0.41300004720687866	0.4528496563434601	0.41300004720687866	81.62322998046875	0.8620957732200623
8rz1	103				0.39441463351249695	0.4352931082248688	0.39441463351249695	81.99451446533203	0.8817899227142334
8rz1	104				0.3542754650115967	0.40202099084854126	0.3542754650115967	81.18146514892578	0.9495466351509094
8rz1	105				0.3442871570587158	0.39143240451812744	0.3442871570587158	80.99494171142578	0.950776219367981
8rz2	101	0.0074718548810487	14.205862175907376	0.0	0.461708664894104	0.4823625087738037	0.1862337589263916	83.22090911865234	0.6389603018760681
8rz2	102	0.0083829243655254	12.055341166573236	0.0	0.46252501010894775	0.4832882881164551	0.17701826989650726	82.77537536621094	0.6506709456443787
8rz2	103	0.0064686576495335	14.885395073964888	0.0	0.541637659072876	0.557525098323822	0.35506564378738403	84.77015686035156	0.5598586201667786
8rz2	104	0.0111361792583091	15.628793536201185	0.0	0.474338173866272	0.4943605959415436	0.20246997475624084	85.57127380371094	0.5978783965110779
8rz2	105	0.0062885505220182	16.56067109905977	0.0	0.4664755165576935	0.4870264232158661	0.17521408200263977	83.145751953125	0.6482763886451721
8s0l	101	0.7377378858078835	2.031027741116453	0.8865979381443299	0.9343587160110474	0.9361377954483032	0.9343587160110474	91.9422836303711	0.3806329667568207
8s0l	102	0.7039908574665139	2.068939150966496	0.8969072164948454	0.9307601451873779	0.9337654113769531	0.9307601451873779	92.21772766113281	0.3728437125682831
8s0l	103	0.7396192751078066	1.9865465703323997	0.8762886597938144	0.9339510202407837	0.9358737468719482	0.9339510202407837	92.02896118164062	0.3783142566680908
8s0l	104	0.7568237789017176	2.008066976036466	0.9381443298969072	0.9305965304374695	0.9340416193008423	0.9305965304374695	92.93254852294922	0.3666168451309204
8s0l	105	0.7259505825365773	2.099486487167071	0.9175257731958762	0.9342034459114075	0.9371058940887451	0.9342034459114075	92.8327407836914	0.3667433261871338
8s0n	101	0.7795592072688277	1.39125405474652	0.8552631578947368	0.9313191771507263	0.9349853992462158	0.9313191771507263	92.85136413574219	0.3685522675514221
8s0n	102	0.8030522828040999	1.3501023712903653	0.8947368421052632	0.9248603582382202	0.9292259216308594	0.9248603582382202	92.75464630126953	0.37524092197418213
8s0n	103	0.8085220601162919	1.329313882709054	0.9078947368421052	0.9314820766448975	0.9352190494537354	0.9314820766448975	92.91044616699219	0.3617602288722992
8s0n	104	0.8054473614313785	1.3521518088440203	0.8947368421052632	0.9347240924835205	0.9381033778190613	0.9347240924835205	93.0567398071289	0.3602633774280548
8s0n	105	0.7893731146413371	1.365462974870497	0.868421052631579	0.9335823655128479	0.9366941452026367	0.9335823655128479	92.70742797851562	0.3687141537666321
8s6m	101	0.0420734812406568	14.016014923810134	0.0	0.5491701364517212	0.567954421043396	0.23619776964187622	87.08751678466797	0.5696828365325928
8s6m	102	0.0424590740189722	13.415835060311426	0.0	0.5585424304008484	0.5779878497123718	0.24946866929531097	87.20794677734375	0.5509588122367859
8s6m	103	0.0513831963146708	11.253980191209116	0.0196078431372549	0.528472363948822	0.5490831136703491	0.17199110984802246	86.8309326171875	0.5918092727661133
8s6m	104	0.0276231612175702	14.53516991529837	0.0	0.5322995781898499	0.5524195432662964	0.17576058208942413	86.78514862060547	0.5917596817016602
8s6m	105	0.0209071119810431	19.03489144474479	0.0	0.5262510180473328	0.5472469329833984	0.19534364342689514	86.05967712402344	0.6161789298057556
8s79	101	0.0176732939289321	13.611849328194806	0.0	0.2179618626832962	0.31543058156967163	0.2179618626832962	83.85588836669922	0.7489617466926575
8s79	102	0.0161026603868727	13.798572708552795	0.0	0.20755167305469513	0.306387722492218	0.20755167305469513	83.51142120361328	0.7425386309623718
8s79	103	0.0168466424134735	13.757377017993877	0.0	0.24169205129146576	0.33609193563461304	0.24169205129146576	84.25467681884766	0.7230099439620972
8s79	104	0.0156555023786955	13.71684416740596	0.0	0.22368374466896057	0.3203766345977783	0.22368374466896057	83.84274291992188	0.7395190000534058
8s79	105	0.0172693095840245	13.825279187874392	0.0	0.22593775391578674	0.32301950454711914	0.22593775391578674	84.10308074951172	0.7266160249710083
8sdf	101	0.0167088559672965	16.83930243989716	0.0	0.5125442147254944	0.5309047698974609	0.16996966302394867	86.0555648803711	0.6215810179710388
8sdf	102	0.0165222675143285	16.928918490263932	0.0	0.5344521999359131	0.5516670942306519	0.20067517459392548	86.57547760009766	0.5926620364189148
8sdf	103	0.0264232037932159	16.685292895943945	0.0	0.5230263471603394	0.5416092872619629	0.18223486840724945	86.09091186523438	0.5995593070983887
8sdf	104	0.0327504769877098	9.963591626246936	0.0	0.5538538098335266	0.5706879496574402	0.23262640833854675	82.95899963378906	0.7292483448982239
8sdf	105	0.0177413332683526	16.37279674665546	0.0	0.5132141709327698	0.5319545269012451	0.17496809363365173	86.11140441894531	0.6056231260299683
8sfs	101	0.0301300445934754	9.259031671899963	0.0	0.49886807799339294	0.5537136197090149	0.49886807799339294	91.52477264404297	0.4774166941642761
8sfs	102	0.031749095164736	8.933274543756934	0.0	0.47508811950683594	0.5344679355621338	0.47508811950683594	90.909423828125	0.4754590392112732
8sfs	103	0.0306697304598648	9.333877632634112	0.0	0.5154221057891846	0.5686154365539551	0.5154221057891846	91.42669677734375	0.45879122614860535
8sfs	104	0.0380827484592454	9.262181531456772	0.0192307692307692	0.6327031850814819	0.6709551811218262	0.6327031850814819	91.48877716064453	0.43463391065597534
8sfs	105	0.0307101923956552	9.51026872425869	0.0	0.5916103720664978	0.6338069438934326	0.5916103720664978	91.4560546875	0.44101759791374207
8sfx	101				0.9157291650772095	0.9203310012817383	0.9157291650772095	94.78480529785156	0.3422560393810272
8sfx	102	0.929508157714228	0.418317510493831	0.8809523809523809	0.9158506989479065	0.920213520526886	0.9158506989479065	94.55315399169922	0.3402568995952606
8sfx	103	0.914438311069846	0.6784661606882438	0.9285714285714286	0.9141525030136108	0.9184026718139648	0.9141525030136108	94.8560562133789	0.33854955434799194
8sfx	104	0.961592877589596	0.4205289393445017	0.9761904761904762	0.9225668907165527	0.9264963865280151	0.9225668907165527	94.61690521240234	0.34099581837654114
8sfx	105	0.9187994201957276	0.4997381317520045	0.8809523809523809	0.9187299013137817	0.9223106503486633	0.9187299013137817	94.42977905273438	0.33968645334243774
8sfz	101				0.2528093159198761	0.34240230917930603	0.2528093159198761	88.0604248046875	0.5685527324676514
8sfz	102				0.23178666830062866	0.3246631622314453	0.23178666830062866	87.66773223876953	0.583701491355896
8sfz	103				0.23434177041053772	0.3267037272453308	0.23434177041053772	87.89844512939453	0.5766268372535706
8sfz	104	0.1718666462391149	9.401177597285642	0.3333333333333333	0.24504296481609344	0.3360533118247986	0.24504296481609344	88.64881134033203	0.5536132454872131
8sfz	105	0.086025663383097	9.338986482571688	0.1111111111111111	0.27028152346611023	0.35811901092529297	0.27028152346611023	88.32771301269531	0.5488132238388062
8sgn	101	0.4023467173770263	2.5233266487675223	0.5625	0.6682119369506836	0.6780592799186707	0.5707866549491882	87.47254943847656	0.464010089635849
8sgn	102	0.3579838542482728	2.9699381439162	0.5625	0.5005912184715271	0.5175790190696716	0.31900885701179504	84.93869018554688	0.5863873362541199
8sgn	103	0.3506146800046497	3.8757022571556687	0.5625	0.7615541219711304	0.7671430706977844	0.7252453565597534	86.38227081298828	0.48204100131988525
8sgn	104	0.3876065941713798	3.0029880608186694	0.5	0.690902829170227	0.6988707780838013	0.6000001430511475	87.93464660644531	0.4473615884780884
8sgn	105	0.3460863958007749	3.301220162770454	0.4791666666666667	0.4250016212463379	0.44640812277793884	0.18662305176258087	82.18363189697266	0.7793842554092407
8siq	101	0.6766013838583379	0.5410713398407	0.8787878787878788	0.9003077745437622	0.8958674669265747	0.9059900045394897	91.70045471191406	0.38654574751853943
8siq	102	0.6137863115337484	1.1409220883885425	0.8787878787878788	0.6462657451629639	0.6602895855903625	0.548266589641571	88.88282775878906	0.4836586117744446
8siq	103	0.7209137103841282	0.4744963455784954	0.9393939393939394	0.8922544717788696	0.888001561164856	0.8822365403175354	91.56511688232422	0.3875040113925934
8siq	104	0.0292210767647547	15.58028994802272	0.0	0.5458598136901855	0.5659924149513245	0.1887717992067337	86.40258026123047	0.6250519156455994
8siq	105	0.0237175079960159	14.506974638389824	0.0	0.5266096591949463	0.5479499101638794	0.1558893322944641	85.77815246582031	0.6472688913345337
8sk5	101	0.0090769328121445	17.150994580816732	0.0	0.17628614604473114	0.2559909224510193	0.17628614604473114	77.34380340576172	0.9992933869361877
8sk5	102	0.0105871391259641	16.412849112539572	0.0	0.25240039825439453	0.33483168482780457	0.25240039825439453	85.16004943847656	0.7090916037559509
8sk5	103	0.0110393135161136	16.18348387299394	0.0	0.3158244788646698	0.3881497383117676	0.3158244788646698	85.77737426757812	0.6400768756866455
8sk5	104	0.0110627690127609	16.40387504260162	0.0	0.33272191882133484	0.40055540204048157	0.33272191882133484	85.75082397460938	0.6674755811691284
8sk5	105	0.010966246654111	16.535084291534567	0.0	0.28388598561286926	0.36083292961120605	0.28388598561286926	84.06221008300781	0.7363151907920837
8slb	101	0.011329587565302	15.968965103205385	0.0	0.5726342797279358	0.5925027132034302	0.26884979009628296	87.1889877319336	0.5533508062362671
8slb	102	0.0195398231211858	15.151909676599386	0.0185185185185185	0.6377419829368591	0.6539106965065002	0.3949715793132782	87.95098876953125	0.5004457235336304
8slb	103	0.0199770172420329	15.627460268263084	0.0185185185185185	0.6059238910675049	0.6241642832756042	0.3235519230365753	87.17952728271484	0.5304405689239502
8slb	104	0.0192876398248135	15.203083596730789	0.0185185185185185	0.5935168266296387	0.6120166778564453	0.3084603250026703	87.5527114868164	0.5305415987968445
8slb	105	0.0209685643840375	15.143480165013331	0.0185185185185185	0.5872912406921387	0.6060180068016052	0.29464349150657654	87.34149932861328	0.5383856296539307
8sos	101				0.4895898401737213	0.5405609607696533	0.4895898401737213	90.1354751586914	0.4577370882034302
8sos	102				0.5615749955177307	0.6020336747169495	0.5615749955177307	90.64674377441406	0.4466914236545563
8sos	103	0.8738979040165894	0.8968940008991536	0.9629629629629628	0.9212148785591125	0.9201172590255737	0.9212148785591125	94.43811798095703	0.3371293544769287
8sos	104				0.4929148852825165	0.5424184799194336	0.4929148852825165	90.07923889160156	0.4726393520832062
