pdb	seed	DockQ_HA	iRMSD_HA	fnat_HA	LRMSD_HA	DockQ_LA	iRMSD_LA	iptm	ptm	confidence_score	complex_plddt	complex_iplddt
8pmz	3							0.33922278881073	0.5812849998474121	0.8196801543235779	0.9397944808006287	0.9009975790977478
8pmz	4	0.0190749019873397	18.913295223500093	0.0169491525423728	45.290114691100015			0.21163947880268097	0.4951099753379822	0.7932741045951843	0.9386827349662781	0.903914213180542
8pmz	5							0.19964125752449036	0.48051756620407104	0.7735375165939331	0.917011559009552	0.872538685798645
8pwv	1							0.31977489590644836	0.6350969672203064	0.7866823673248291	0.9034092426300049	0.8555260300636292
8pwv	2							0.4208337366580963	0.6641467809677124	0.8060706257820129	0.9023798108100891	0.8559282422065735
8pwv	3							0.35731855034828186	0.640911877155304	0.8090953826904297	0.9220395684242249	0.8885625600814819
8pwv	4							0.35195308923721313	0.6458669900894165	0.7964093089103699	0.9075233340263367	0.8615877032279968
8pwv	5							0.5164398550987244	0.7021907567977905	0.8281733393669128	0.9061067700386047	0.8490750193595886
8pww	1	0.0085546448814913	22.60451144285987	0.0	57.64537263982376			0.18154913187026978	0.6091685891151428	0.7538981437683105	0.8969854116439819	0.8508164286613464
8pww	2	0.0078367475066929	23.59827970583038	0.0	60.29524373095186			0.22974896430969238	0.631533682346344	0.7600015997886658	0.8925647735595703	0.8448033332824707
8pww	3	0.0051561488665972	30.67975274792785	0.0	73.82335283827294			0.5049749612808228	0.7085136771202087	0.8219362497329712	0.9011765122413635	0.8616659641265869
8pww	4	0.007336554808348	23.87138440442885	0.0	62.64662454078931			0.14291289448738098	0.5978685021400452	0.7461148500442505	0.8969153165817261	0.8571340441703796
8pww	5	0.0074392790616239	23.51894089900092	0.0	62.314115646541694			0.17004504799842834	0.6119092702865601	0.7533999085426331	0.8992385864257812	0.861415445804596
8pyr	1							0.4147115647792816	0.7821618914604187	0.7773799300193787	0.8680469989776611	0.8135961294174194
8pyr	2							0.4952545762062073	0.8115004897117615	0.8011128306388855	0.8775774240493774	0.8269802331924438
8pyr	3							0.4140321910381317	0.7809575796127319	0.7834860682487488	0.8758494853973389	0.8272851705551147
8pyr	4							0.3394600749015808	0.7621766924858093	0.75857013463974	0.863347589969635	0.8334593176841736
8pyr	5							0.4304206371307373	0.7824403643608093	0.7826871275901794	0.8707537651062012	0.8125954866409302
8q3j	1							0.9292585849761963	0.9349914193153381	0.9193218350410461	0.9168376922607422	0.889561116695404
8q3j	2							0.8711238503456116	0.8888453245162964	0.9117630124092102	0.9219227433204651	0.9010580778121948
8q3j	3	0.0725788049960273	9.247334389103084	0.0454545454545454	20.504571018454936	0.0531657563125381	12.504307055051664	0.8799040913581848	0.893758237361908	0.9141740202903748	0.9227414131164551	0.9039461612701416
8q3j	4	0.285465254448883	4.261473157920242	0.1590909090909091	7.128795176567387	0.3326461694880879	3.198517880908181	0.8619244694709778	0.8819444179534912	0.9079812169075012	0.9194953441619873	0.8956347703933716
8q3j	5	0.1756883825709936	5.686077629832168	0.1363636363636363	12.232019015567229	0.1438660997525553	6.58473456657855	0.7353589534759521	0.7975640892982483	0.8756830096244812	0.9107640385627747	0.8818911910057068
8q6r	1	0.0296494306319226	14.349439300519515	0.0	29.19559858314522			0.6714944839477539	0.7059541940689087	0.8578584790229797	0.904449462890625	0.8443702459335327
8q6r	2	0.0319086343763725	14.154880542587184	0.0	27.956365833945814			0.5834085941314697	0.6642308831214905	0.8433618545532227	0.9083501696586609	0.8564456701278687
8q6r	3	0.0284430593821344	14.1946735467274	0.0	30.00578837824637			0.6361672282218933	0.6832712888717651	0.8488898277282715	0.9020704627037048	0.8441526889801025
8q6r	4	0.031980672395958	14.142478329028368	0.0	27.92090380735629			0.6719459891319275	0.7079474925994873	0.8499090075492859	0.8943998217582703	0.836015522480011
8q6r	5	0.0283158047295309	14.33950191900024	0.0	30.041234983004557			0.5246208310127258	0.6434611082077026	0.8219082951545715	0.896230161190033	0.8337299227714539
8q7o	1							0.935857355594635	0.9219813942909241	0.9411576390266418	0.9424827098846436	0.952943742275238
8q7o	2							0.9607369899749756	0.953223705291748	0.9409788250923157	0.9360392093658447	0.944181501865387
8q7o	3							0.9417889714241028	0.9231483340263367	0.9352264404296875	0.9335857629776001	0.9491069912910461
8q7o	4							0.9489023089408875	0.9361953735351562	0.9412168860435486	0.9392955303192139	0.9490271210670471
8q7o	5							0.9435737133026123	0.9332566261291504	0.9464284777641296	0.9471421837806702	0.9562563300132751
8q94	1	0.7548078795427898	1.556779447498727	0.8545454545454545	2.3596916996692805			0.8545650243759155	0.9093232750892639	0.9068280458450317	0.9198938012123108	0.9094275832176208
8q94	2	0.7604518507481505	1.4960189211698047	0.8181818181818182	1.6929433414962474			0.8715531826019287	0.9183630347251892	0.9065766334533691	0.9153324961662292	0.9006368517875671
8q94	3	0.7629358748532838	1.652426425331716	0.8909090909090909	2.028072894915607			0.8943418264389038	0.9299822449684143	0.9129384160041809	0.9175875782966614	0.9078183770179749
8q94	4	0.8043504160352466	1.3480900351377634	0.8909090909090909	1.5214437006752055			0.6508338451385498	0.785855233669281	0.855935275554657	0.9072107076644897	0.8822276592254639
8q94	5	0.7625008920023094	1.458761273463137	0.8	1.4005693138113764			0.8844454884529114	0.9287128448486328	0.9129471778869629	0.920072615146637	0.9065040349960327
8q95	1	0.7643448910787178	1.545632555552929	0.8518518518518519	1.8200211844416556			0.9071576595306396	0.9379410743713379	0.9305745959281921	0.9364288449287415	0.9209083914756775
8q95	2	0.7706024092509414	1.5160125426966404	0.8703703703703703	2.0159455702067954			0.9193964004516602	0.9450454115867615	0.9326804280281067	0.9360014200210571	0.9210965633392334
8q95	3	0.7614704756720836	1.5654414946554245	0.8703703703703703	2.234139238808647			0.9280547499656677	0.9504479169845581	0.9318622946739197	0.9328141212463379	0.9186272025108337
8q95	4	0.7701964594810224	1.4829149724036526	0.8518518518518519	1.8874371566451735			0.8816280364990234	0.925988495349884	0.9214768409729004	0.9314390420913696	0.9074233770370483
8q95	5	0.7714487217083673	1.5064670409350789	0.8518518518518519	1.6272653631541765			0.9151012301445007	0.9430333971977234	0.9317948222160339	0.9359682202339172	0.92015141248703
8qf4	1	0.8806332987836211	0.8600113546717151	0.9154929577464788	1.3941540512760815			0.9480578899383545	0.9569424390792847	0.9699243903160095	0.9753910303115845	0.973871648311615
8qf4	2	0.8943333226964385	0.7336436124330752	0.9014084507042254	1.371417509287187			0.9501236081123352	0.9551681876182556	0.9697238802909851	0.97462397813797	0.9739584922790527
8qf4	3	0.8787774026621339	0.848411799391635	0.9014084507042254	1.295510710248995			0.946801483631134	0.9555142521858215	0.9694684147834778	0.975135087966919	0.9739069938659668
8qf4	4	0.8871708292439543	0.8553334897311421	0.9295774647887324	1.29528220173387			0.9514911770820618	0.9581835865974426	0.9704486131668091	0.9751879572868347	0.9735344052314758
8qf4	5	0.8718529901288344	0.8451018521300174	0.8873239436619719	1.5158653837575071			0.9528785943984985	0.9591273069381714	0.9709061980247498	0.9754130840301514	0.9736075401306152
8qf5	1							0.8357676267623901	0.9100764393806458	0.8774355053901672	0.8878524303436279	0.8249304890632629
8qf5	2							0.7797189950942993	0.8972663879394531	0.8285424113273621	0.8407483100891113	0.736690878868103
8qf5	3							0.6333056688308716	0.8185086846351624	0.7928296327590942	0.8327106237411499	0.7345176935195923
8qf5	4	0.0557747579440631	13.055727677231893	0.0459770114942528	24.387723709037164			0.7953804731369019	0.904545783996582	0.8687564730644226	0.8871005177497864	0.8032587170600891
8qf5	5							0.8274161219596863	0.9077210426330566	0.8337032198905945	0.8352749943733215	0.7595946788787842
8qgx	1	0.0208348361771878	11.79196742403947	0.0	38.455320493900686			0.6807390451431274	0.8577870726585388	0.8632259368896484	0.9088476896286011	0.8259703516960144
8qgx	2	0.2106613277180375	4.626349454557941	0.2166666666666666	12.385296898673552			0.6882065534591675	0.8732428550720215	0.8720387816429138	0.9179968237876892	0.8456500768661499
8qgx	3	0.018503901277393	12.159242760988729	0.0	41.36130777359282			0.7025664448738098	0.8516671061515808	0.8684656023979187	0.9099403619766235	0.8250344395637512
8qgx	4	0.0621534017128686	10.47520567418665	0.0833333333333333	28.246692464120496			0.3516691029071808	0.751702606678009	0.7958360910415649	0.9068778157234192	0.8040056228637695
8qgx	5	0.0176135933464573	12.374952684862894	0.0	42.55786240746931			0.8153797388076782	0.9196793437004089	0.8971208930015564	0.91755610704422	0.8532664775848389
8qh0	1	0.90214802553343	0.4393120738151151	0.9365079365079364	3.5856075443079773	0.5868030323218439	1.1734198534448497	0.6453546285629272	0.734419584274292	0.8954931497573853	0.9580277800559998	0.9549632668495178
8qh0	2	0.9132042572996178	0.5160476879540864	0.9206349206349206	2.4236710044623417	0.5883318293514378	1.3641347806730295	0.6661108136177063	0.7501266002655029	0.898726761341095	0.9568807482719421	0.9534023404121399
8qh0	3	0.7133252099934994	0.4573665770937463	0.9365079365079364	13.347551401019862	0.3855424105739738	1.1680333389050952	0.6109259724617004	0.688591718673706	0.8857068419456482	0.954401969909668	0.9501181244850159
8qh0	4	0.7267909631725633	0.4600778240682286	0.9523809523809524	12.564275638491472	0.3545567782634996	1.300971046707893	0.6192630529403687	0.693744421005249	0.8889535069465637	0.9563761353492737	0.9545279145240784
8qh0	5	0.7391113887145683	0.4418657196255229	0.9365079365079364	11.316796042579275	0.4211924637050448	1.1674752459818252	0.5950785279273987	0.6762180328369141	0.882283627986908	0.9540848731994629	0.9509698152542114
8qrg	1	0.0111400992539176	17.57605351550966	0.0	51.83138469610984			0.38222959637641907	0.7295449376106262	0.8078019022941589	0.9141950011253357	0.8697212338447571
8qrg	2	0.011852037581364	17.07984132882119	0.0	50.171133544390166			0.5156157612800598	0.7738843560218811	0.8265675902366638	0.9043054580688477	0.8558220267295837
8qrg	3	0.0099119499296455	16.146173359514815	0.0	57.785286069762726			0.642067551612854	0.8347412347793579	0.8580989241600037	0.9121066927909851	0.8650811910629272
8qrg	4	0.0116791429288862	17.684203535570948	0.0	50.17867646294171			0.4985913038253784	0.7710667848587036	0.8197821974754333	0.9000798463821411	0.848332941532135
8qrg	5	0.0116435773398136	17.909822370732506	0.0	50.11320035980958			0.5183786749839783	0.781877875328064	0.8292937278747559	0.9070224761962891	0.8559627532958984
8qz3	1							0.4521787464618683	0.6805696487426758	0.7776569724082947	0.8590264916419983	0.803954005241394
8qz3	2	0.1696992409002711	5.024944800493834	0.2666666666666666	19.431644836469427			0.7292002439498901	0.7499304413795471	0.8383535742759705	0.8656418919563293	0.7946703433990479
8qz3	3	0.1486900038959138	5.355045681194359	0.2	18.563847498083117			0.7769153118133545	0.7525908946990967	0.8466976284980774	0.8641431331634521	0.8131685853004456
8qz3	4							0.6109237670898438	0.73720782995224	0.8097786903381348	0.8594924211502075	0.7720353007316589
8qz3	5							0.4971984326839447	0.6811407804489136	0.7998449206352234	0.875506579875946	0.8183453679084778
8r4n	1	0.1600154428594475	5.918257153510021	0.3043478260869565	23.54085939610527	0.1514752849769532	7.717457824532473	0.8316952586174011	0.8574274778366089	0.8775489926338196	0.8890124559402466	0.8579450249671936
8r4n	2	0.0733672221734354	8.214065037008087	0.0	17.675013123254267	0.1391812263908345	6.303846414234552	0.891849935054779	0.9011385440826416	0.897351086139679	0.8987263441085815	0.8717145323753357
8r4n	3	0.1766325881929681	5.948918808929354	0.3478260869565217	22.7714323212849	0.1205099607651351	7.866187211420613	0.7810709476470947	0.8296438455581665	0.8648174405097961	0.8857539892196655	0.8501457571983337
8r4n	4	0.0709004933240689	7.607922478887023	0.0	18.43748656852977	0.1190267937884222	6.046698841877171	0.8839901089668274	0.8962781429290771	0.8896574974060059	0.8910742998123169	0.8583608865737915
8r4n	5	0.1801039078215679	5.518152707255865	0.3478260869565217	22.625798854885133	0.1385122767350594	7.32210337507512	0.7540082931518555	0.801179826259613	0.8593191504478455	0.8856468200683594	0.8471726179122925
8r4u	1							0.675077497959137	0.7654134035110474	0.8484609723091125	0.8918068408966064	0.8200528025627136
8r4u	2							0.5594340562820435	0.7193374633789062	0.8261575698852539	0.8928384780883789	0.8202477693557739
8r4u	3							0.4988235831260681	0.7383604049682617	0.7999523878097534	0.8752345442771912	0.7924941778182983
8r4u	4							0.7476953268051147	0.7800264358520508	0.873426079750061	0.9048587679862976	0.841498076915741
8r4u	5							0.38315534591674805	0.6325278282165527	0.7651109099388123	0.8605997562408447	0.7821357846260071
8rby	1	0.3507058937647608	3.9324972105182185	0.3157894736842105	6.806320545082314			0.6953993439674377	0.8435819745063782	0.8428614735603333	0.8797269463539124	0.8186215758323669
8rby	2	0.3154594400326516	4.347741926115284	0.2631578947368421	7.280027540267584			0.6994073390960693	0.8464967608451843	0.8495413661003113	0.887074887752533	0.8259726166725159
8rby	3	0.3494240921119498	3.9861106392148486	0.3157894736842105	6.818802277048281			0.6582868099212646	0.8274074792861938	0.8372423052787781	0.8819811940193176	0.8198934197425842
8rby	4	0.3846006735773511	3.5343942460049824	0.3157894736842105	5.758899858919745			0.6898737549781799	0.8459287285804749	0.8473750948905945	0.8867504000663757	0.8278928399085999
8rby	5	0.3442750177093235	3.816077265551951	0.3026315789473684	6.992912947442488			0.7794803977012634	0.8827357292175293	0.8598102927207947	0.8798927664756775	0.8156958818435669
8rj7	1							0.24087119102478027	0.6838722825050354	0.7511832118034363	0.8787611722946167	0.8021200299263
8rj7	2							0.16876129806041718	0.6553241014480591	0.7396299242973328	0.882347047328949	0.8189302086830139
8rj7	3							0.18579305708408356	0.6649771332740784	0.745810329914093	0.8858146071434021	0.8235694766044617
8rj7	4							0.2802026569843292	0.7001828551292419	0.769077479839325	0.8912962079048157	0.8231345415115356
8rj7	5							0.21648137271404266	0.6755887269973755	0.743238627910614	0.8749278783798218	0.8227554559707642
8rp8	1	0.0427226262068649	10.861889780093858	0.0	24.245526709161165	0.071156853222108	9.920059851938024	0.7483549118041992	0.8044907450675964	0.8950327038764954	0.931702196598053	0.9043448567390442
8rp8	2	0.0424971179184387	9.511669464993236	0.0	25.05345846884218	0.0590901458546333	10.083173642051664	0.6841223835945129	0.7681674361228943	0.8855663537979126	0.9359272718429565	0.9110829830169678
8rp8	3	0.04403997022097	10.645973053687388	0.0	23.85569605163316	0.0709768066324226	9.984750370713655	0.7388956546783447	0.7937914133071899	0.8967826962471008	0.9362544417381287	0.9106501340866089
8rp8	4							0.8199523091316223	0.8565348386764526	0.9127370715141296	0.9359332323074341	0.9077959060668945
8rp8	5	0.0419437088936011	10.704852945810847	0.0	24.610536238034538	0.060587005751924	9.956143125461256	0.7644643783569336	0.8102129101753235	0.8991544842720032	0.9328269958496094	0.9018027186393738
8rw9	1							0.3411388099193573	0.6501816511154175	0.8066245913505554	0.9229960441589355	0.8791219592094421
8rw9	2							0.9015159606933594	0.9326746463775635	0.9023029208183289	0.9024996757507324	0.8176243901252747
8rw9	3							0.9236592650413513	0.9315497279167175	0.9621375203132629	0.9717571139335632	0.9742870926856995
8rw9	4							0.8027616739273071	0.8718762993812561	0.8831732869148254	0.9032762050628662	0.8199479579925537
8rw9	5							0.7957804799079895	0.8761958479881287	0.9033493399620056	0.9302415251731873	0.8828863501548767
8rwb	1	0.0467228467117028	11.808720634263988	0.0392156862745098	27.87495081029266	0.0613679967313788	12.209109404148997	0.8778957724571228	0.8995707631111145	0.9211269617080688	0.9319347143173218	0.9161111116409302
8rwb	2	0.0638990554685185	12.84337902844968	0.0980392156862745	28.78557423705452	0.0499983240321247	12.654203067581292	0.7641932368278503	0.8190340399742126	0.8908842206001282	0.9225569367408752	0.8971366286277771
8rwb	3	0.0458088434820555	12.282131764917256	0.0392156862745098	28.15790791198187	0.0508407976357615	12.998504630057134	0.879082441329956	0.9002878665924072	0.9262908101081848	0.9380928874015808	0.9290910959243774
8rwb	4	0.0390224365536761	12.299107940279438	0.0196078431372549	28.28958665512334	0.0507819495448658	12.940426297830152	0.8662320971488953	0.889679491519928	0.9216868281364441	0.9355505108833313	0.9248672723770142
8rwb	5	0.0508961119682753	13.15102594666422	0.0588235294117647	28.62655718160931	0.0500015490435811	12.783364840215173	0.8904281258583069	0.9085550904273987	0.9095488786697388	0.9143289923667908	0.8936904072761536
8rz0	1							0.4571613371372223	0.5989007949829102	0.7988336086273193	0.8842516541481018	0.8216683864593506
8rz0	2							0.6932799816131592	0.7435711622238159	0.8431396484375	0.88060462474823	0.8247231245040894
8rz0	3							0.5979682803153992	0.7718192934989929	0.8289734125137329	0.8867246508598328	0.8306294083595276
8rz0	4							0.5648545026779175	0.7027387619018555	0.8262740969657898	0.8916289806365967	0.8455866575241089
8rz0	5							0.2263767123222351	0.5695217251777649	0.7533245086669922	0.8850614428520203	0.8513050079345703
8rz1	1	0.2834134244228173	4.297525727078196	0.358974358974359	10.796096998638328			0.4283141791820526	0.6795148253440857	0.8044897317886353	0.8985335826873779	0.8719338178634644
8rz1	2							0.4487588405609131	0.608511209487915	0.8176156282424927	0.9098297953605652	0.8728016018867493
8rz1	3							0.3866261839866638	0.5782807469367981	0.8075148463249207	0.9127370119094849	0.874729573726654
8rz1	4							0.40399566292762756	0.5875922441482544	0.8217100501060486	0.9261386394500732	0.8949803113937378
8rz1	5							0.3509984612464905	0.5578058958053589	0.798160195350647	0.9099506139755249	0.8722932934761047
8rz2	1	0.0092231535911438	17.90647039122775	0.0	58.46271685745242	0.0155607628917124	13.807527439856994	0.4776496887207031	0.5535150170326233	0.8269917368888855	0.9143272638320923	0.8976937532424927
8rz2	2	0.0075361294272744	17.178718039022208	0.0	68.78258615953318	0.0109461619473926	14.559076438111356	0.6135728359222412	0.6581600308418274	0.8557271957397461	0.9162657856941223	0.8933831453323364
8rz2	3	0.0094000840213718	16.81346468843821	0.0	59.04384241421694	0.011278186686334	15.508549530780687	0.48644381761550903	0.564660906791687	0.831523060798645	0.9177928566932678	0.9022015333175659
8rz2	4	0.0074660295676483	17.29016753386431	0.0	69.04823696174607	0.0102544128035511	14.118093901822338	0.5670942664146423	0.6447776556015015	0.8481029868125916	0.9183551073074341	0.9006561040878296
8rz2	5	0.0072903801643397	17.717999364422983	0.0	69.45814202685438	0.0078897114703888	17.097271963935476	0.5211384892463684	0.5861756205558777	0.8412091135978699	0.9212267398834229	0.9022765755653381
8s0l	1	0.7032825104045104	2.0762714225406342	0.8247422680412371	2.10596982149941			0.9274722933769226	0.9450997710227966	0.9161607027053833	0.9133327603340149	0.901211142539978
8s0l	2	0.7178048430270874	2.0565890065187724	0.8969072164948454	2.685162199285334			0.92820143699646	0.9476471543312073	0.9180896878242493	0.9155616760253906	0.9005095958709717
8s0l	3	0.708535124229499	2.1134786611777705	0.8969072164948454	2.931239052292681			0.943105161190033	0.9540336728096008	0.9201686978340149	0.9144346117973328	0.8999137878417969
8s0l	4	0.6912217211757327	2.218485500405985	0.8865979381443299	3.237132749469475			0.9308347105979919	0.9501174092292786	0.9176732897758484	0.9143829941749573	0.8933208584785461
8s0l	5	0.7254137454961865	2.0648593269313618	0.8762886597938144	1.8553145811457472			0.9386261105537415	0.9476855993270874	0.9173048138618469	0.9119744896888733	0.8916969895362854
8s0n	1	0.706196666889261	1.6554355370173892	0.8289473684210527	3.7264862451378136			0.9053966999053955	0.9452096819877625	0.9288755655288696	0.934745192527771	0.912297248840332
8s0n	2	0.72266355172352	1.5931293470827967	0.868421052631579	3.851601294127064			0.9225764274597168	0.9535108208656311	0.9328100085258484	0.9353684782981873	0.9154666066169739
8s0n	3	0.737755374997383	1.547017926635639	0.868421052631579	3.425645294315649			0.9289745688438416	0.9543398022651672	0.9343499541282654	0.9356938004493713	0.9162932634353638
8s0n	4	0.7180752066429914	1.714760150653023	0.8289473684210527	2.960947231913934			0.9345068335533142	0.9563887119293213	0.9359127879142761	0.9362643361091614	0.9156497120857239
8s0n	5	0.7522628004635098	1.5196989383694557	0.8421052631578947	2.4859140502077466			0.9215908646583557	0.9499881863594055	0.9304901361465454	0.9327149391174316	0.9078820943832397
8s6m	1	0.234408114760818	3.703791137676633	0.2745098039215686	13.371055357479	0.2373390006220272	4.5434598631100025	0.592265248298645	0.6736305356025696	0.8516519665718079	0.9164986610412598	0.8966519236564636
8s6m	2	0.1701523048911942	4.052615324859592	0.3137254901960784	29.587196626937665	0.0450214094573767	5.604435160633044	0.5854960680007935	0.6510323286056519	0.856335461139679	0.9240453243255615	0.9125005006790161
8s6m	3	0.3195859170358808	2.9218641052662	0.4117647058823529	11.884685207713654	0.231577154670652	3.732639430905061	0.5856444239616394	0.6705817580223083	0.8577293753623962	0.9257506132125854	0.9095959663391113
8s6m	4	0.2966962188854347	3.417679919036096	0.4705882352941176	14.41545430306902	0.1179501091480872	5.738838345411706	0.6201032996177673	0.6958839297294617	0.8655191659927368	0.9268730878829956	0.9147000908851624
8s6m	5	0.2885572670847894	2.4588829212469743	0.3333333333333333	14.29809199752229	0.1664517860481715	2.822699302634074	0.5857563018798828	0.6448696851730347	0.8581466674804688	0.9262442588806152	0.9143173694610596
8s79	1	0.0146707079199833	14.555570116838323	0.0	45.65332499156099			0.4363571107387543	0.7805957198143005	0.7739207744598389	0.8583117127418518	0.8084077835083008
8s79	2	0.0151651070984343	14.493803092475217	0.0	44.699683960429525			0.4343245327472687	0.7797535061836243	0.7692320942878723	0.8529589772224426	0.7995095252990723
8s79	3	0.0146628720323504	14.465240483420413	0.0	45.76208471067381			0.4643729627132416	0.7913552522659302	0.7747313976287842	0.8523210287094116	0.8039425611495972
8s79	4	0.0154480248620396	14.402636621660116	0.0	44.23190371047262			0.7441811561584473	0.8887115120887756	0.8419080972671509	0.8663398623466492	0.8100278973579407
8s79	5	0.0149156014760787	14.558069882632552	0.0	45.14125422558849			0.40418267250061035	0.77747642993927	0.7594071626663208	0.848213255405426	0.7993571758270264
8sdf	1	0.0169882779307949	18.3575323395627	0.0	39.464902390083616	0.0200348420707782	10.248085049851603	0.5316213965415955	0.5896399021148682	0.8323230147361755	0.9074984192848206	0.8800614476203918
8sdf	2	0.0289923205437939	10.742967837818826	0.0	31.50447068023037	0.0247751560745305	16.342898156792845	0.55375075340271	0.6123467683792114	0.8390312194824219	0.9103513956069946	0.8832007050514221
8sdf	3	0.0254494386691793	12.9540939608767	0.0	32.74811491190761	0.0214541722537732	11.302430112707476	0.528361439704895	0.600980281829834	0.8316940665245056	0.9075271487236023	0.8832834362983704
8sdf	4							0.6405330896377563	0.6816750764846802	0.8616955876350403	0.9169862270355225	0.8935434222221375
8sdf	5	0.0216546969211657	15.90973590991033	0.0	34.848321986347855	0.020028926432754	15.443943177160907	0.5644875764846802	0.6169329285621643	0.8417431116104126	0.9110569357872009	0.8915767073631287
8sfs	1	0.6939893391944176	1.323008250315462	0.6923076923076923	3.884819651636012			0.45863017439842224	0.7675144076347351	0.8592169880867004	0.9593636989593506	0.9251454472541809
8sfs	2	0.588116513747208	2.186057981914224	0.6538461538461539	4.377224601827481			0.636479377746582	0.8454641699790955	0.8944184184074402	0.9589031934738159	0.928494393825531
8sfs	3	0.8318775250597764	1.0425646889367737	0.8846153846153846	2.208759391183888			0.5930337309837341	0.82281094789505	0.885118305683136	0.9581394791603088	0.9259530305862427
8sfs	4	0.8041217181893127	1.0515242229993054	0.8653846153846154	3.1909212351933016			0.5654707551002502	0.8093366622924805	0.8795143365859985	0.9580251574516296	0.9215726256370544
8sfs	5	0.0731147486208455	6.99624456525434	0.0769230769230769	25.718646095092797			0.4104505479335785	0.7524114847183228	0.8374422192573547	0.9441900849342346	0.8785401582717896
8sfx	1							0.5381637215614319	0.8203604221343994	0.8506681323051453	0.928794264793396	0.8839997053146362
8sfx	2							0.813596785068512	0.9145861864089966	0.9292671084403992	0.9581846594810486	0.9345277547836304
8sfx	3							0.8945404291152954	0.9449294209480286	0.9493389129638672	0.9630385041236877	0.9500781893730164
8sfx	4							0.8931021094322205	0.9442408680915833	0.952459990978241	0.9672994613647461	0.9581621289253235
8sfx	5	0.8159874879171491	0.8397043671185647	0.7619047619047619	2.4262259938771744			0.8737947344779968	0.936036229133606	0.9461707472801208	0.9642646908760071	0.9500784873962402
8sfz	1							0.3923743665218353	0.7471032738685608	0.8129245042800903	0.9180620312690735	0.8604869842529297
8sfz	2							0.6250066757202148	0.8328741788864136	0.8590297698974609	0.9175355434417725	0.8492576479911804
8sfz	3							0.37706249952316284	0.7521271705627441	0.8143526315689087	0.9236751794815063	0.8709971308708191
8sfz	4							0.30617883801460266	0.7169064879417419	0.7927674055099487	0.9144145250320435	0.8588238954544067
8sfz	5							0.4844488799571991	0.7804956436157227	0.831515908241272	0.9182826280593872	0.8671072721481323
8sgn	1	0.0921036059448594	9.019070561784764	0.0	14.74622668342592	0.0807156640655644	10.75505700054953	0.39548078179359436	0.5370392203330994	0.8097986578941345	0.9133780598640442	0.9064555168151855
8sgn	2	0.0054058015382563	17.36203997331552	0.0	90.166586782982	0.0038727114779167	20.357145913829484	0.4772142171859741	0.5703835487365723	0.8197321891784668	0.9053616523742676	0.8955305814743042
8sgn	3	0.0039313253141402	23.17231062210473	0.0	96.99441870630712	0.0047559104675054	19.31614506795956	0.4338196814060211	0.5447971224784851	0.802006721496582	0.8940534591674805	0.8786469101905823
8sgn	4	0.3468697231412993	2.312392726004123	0.4583333333333333	13.42657859653256	0.3075240127735018	2.513837774704323	0.4860581159591675	0.5801903605461121	0.8117601275444031	0.8931856155395508	0.8759695291519165
8sgn	5	0.0041209784557412	22.374174921669866	0.0	95.3240977503517	0.0043289763177134	18.94693023591377	0.5461447238922119	0.6200635433197021	0.8197214007377625	0.888115644454956	0.8833601474761963
8siq	1	0.0280449856289522	15.4348350752714	0.0	29.89870461187428	0.0284392245304159	12.235652072555226	0.5542985200881958	0.6118429899215698	0.8245663642883301	0.892133355140686	0.8632636666297913
8siq	2	0.2745138163577298	4.790923939034917	0.5757575757575758	19.584718012972264	0.0464087861633031	8.307085697220634	0.6532765626907349	0.7072353363037109	0.851861298084259	0.9015074968338013	0.8754417896270752
8siq	3	0.0207223138999805	16.017901964940155	0.0	35.761435533889234	0.018794374491442	13.77443257289373	0.5697912573814392	0.6513432264328003	0.8356834650039673	0.9021565318107605	0.8738342523574829
8siq	4	0.024200949662274	15.930497295126418	0.0	32.55659319099715	0.0255548807380284	13.876918118970435	0.5829833745956421	0.6449992060661316	0.8367177844047546	0.9001513719558716	0.8727549314498901
8siq	5	0.0217556285687981	15.984238548187443	0.0	34.72270316772925	0.0198269804469873	13.737445386819044	0.5346179604530334	0.622078537940979	0.830805242061615	0.9048519730567932	0.8794057965278625
8sk5	1	0.0535741966295899	9.665022009463412	0.0217391304347826	23.526366248406628			0.18835164606571198	0.6379433274269104	0.7368223071098328	0.8739399909973145	0.8101200461387634
8sk5	2	0.0097253334841886	16.680298303451202	0.0	57.820089032121096			0.28977006673812866	0.681811511516571	0.7666565179824829	0.8858780860900879	0.8219872117042542
8sk5	3	0.0095408995087952	14.894285198601525	0.0	61.77301244303923			0.28016334772109985	0.6683173179626465	0.7470313906669617	0.8637484312057495	0.7567321062088013
8sk5	4	0.0582581660507536	7.7421396664802655	0.0	21.19083071807837			0.3579465448856354	0.7089767456054688	0.76799076795578	0.8705017566680908	0.7914673089981079
8sk5	5	0.0137518102595889	14.254249813276804	0.0	48.08329508577417			0.3240104019641876	0.7064188718795776	0.7580995559692383	0.8666218519210815	0.7960889935493469
8slb	1	0.0753366133411063	6.384146568116441	0.074074074074074	25.554109809444608	0.1349157676681121	4.544209219803346	0.8679730296134949	0.8709877133369446	0.9116434454917908	0.9225610494613647	0.9134202599525452
8slb	2	0.056046446555598	8.16131815612627	0.0925925925925925	40.16295065821639	0.0211249668026736	7.974756407179108	0.5989561080932617	0.6704021096229553	0.8524631857872009	0.9158398509025574	0.903062105178833
