pdb	has_light	pae_h1_ag	pae_h2_ag	pae_h3_ag	pae_fw_ag	pae_l1_ag	pae_l2_ag	pae_l3_ag	pae_lfw_ag
9mer	True	23.0550380588785	23.099089217623497	22.97465607788162	24.095911122444512	23.0925558317757	22.98288285825545	23.288170562305297	23.73573116407591
9mev	True	19.182278415566035	18.64461858625337	18.794074036949684	20.88858186618023	19.813651966981134	19.56642678773585	19.74451230450734	20.79366490486212
9mic	True	18.542076704142012	18.719737685650887	21.392143658170234	20.733793033253203	20.36010688067061	18.825599072978306	19.02121783550296	20.784792396020475
9mid	True	20.118954497740962	19.809359240963857	21.69507440920826	23.179838401539495	21.00742212048193	20.50851591365462	20.497188246987953	23.161054568668288
9mif	True	19.27023820192308	19.069161090236687	21.253986740014792	21.312859477533284	19.249676487179485	19.50479056015779	19.197398514792898	21.107651604648325
9mj3	True	22.758953667168672	22.363267878012046	24.106527288780118	24.558652144930786	25.327590329604128	23.157848530120482	22.825485862650602	24.798020508641898
9ml8	True	25.02057704081633	26.19664663736264	24.020403885606875	24.838626482128916	24.043454183673465	24.234370163265304	25.34785230102041	24.710043906200944
9mqv	True	22.619849590314136	22.421991315445023	24.06156916670633	24.755941061151276	21.801157737347296	22.039081769633512	23.087031459860384	24.802201196855897
9mxi	True	18.610449846311475	18.50626112295082	19.255974419327007	21.30477147375305	19.1770753715847	19.731974412568306	19.847467212295083	22.62621149657719
9n8i	True	25.286531091160224	25.03322922237569	25.79412392037699	26.411600017258074	25.353732453959484	25.391673276243093	25.39087624917127	26.392099426570077
9n8n	True	27.310868448863637	27.299715491477276	27.600346991214668	27.757458438523432	27.21802892694805	27.305778650432902	27.655809721428568	27.740416003013657
9ncd	True	15.509592729395605	15.37010995467033	16.052204956043955	19.27350369663497	15.392566216117215	15.528694080586083	15.471892387057386	19.10356854989908
9njy	True	11.100355896937085	10.764316268684958	7.3083944696468	12.532991029367915	8.796478531456955	8.086417791390728	8.820788338116262	12.137459142418068
9npi	True	19.38638442669173	17.152766072368422	22.399109018045113	20.479777798173448	20.299298808270677	18.44306055889724	20.533681109774435	20.500530971621362
9oar	True	19.909819333579883	19.74360695784024	21.76545321545423	22.149694225747638	21.289315922090733	20.30368795857988	19.81758836804734	22.04748013094798
9obn	False	9.322058823905108	5.64447725729927	15.976647695052717	8.944095827300774				
9pi9	True	23.963260595652173	23.724709642391304	24.915794222670808	25.622753793709528	23.938123291304347	24.93130273478261	24.038989242028986	25.381318535005573
9pru	True	10.740758712280702	9.867563936507937	11.699318633918129	16.122458557248383	17.61068586299081	11.124969403508771	11.754261674463937	15.359950812805518
9pzi	True	14.42631374487705	13.823987211065575	16.22283316134599	17.858651554556676	14.570071605191258	15.641509781420764	14.627360957377048	18.027091536082477
9q8l	True	17.819042887276787	17.976149631696426	17.940099542410714	21.135093306194772	18.08208643191964	18.00004249404762	18.248411095779222	21.305419945595855
9qrv	True	22.30929281318681	21.524211336538464	21.470045946790055	22.52465161131461	21.006838267399267	21.152140886446887	21.04925526923077	22.352691853386414
9rit	False	20.12530045416667	16.027937339583332	19.323975409722223	15.647073805000002				
9riu	False	20.55656847242921	21.010278956967213	20.459815057377046	21.090013776980875				
9rm2	True	24.181058791044773	23.705849490938167	25.658557614676614	25.169367093422515	25.178925117803836	24.17350784079602	24.078470334162517	25.10022917693421
9rn6	False	22.77905213333333	22.40160018503401	24.451734272294374	23.363805875538848				
9th6	False	26.318718086495533	24.774980049944197	26.483590588588168	24.93319539237711				
9u8g	False	19.949609013655458	12.668118150210086	9.311309035114046	8.675513898786182				
9uk5	True	20.16419269347826	19.940656126086957	21.30955833260869	22.226131218848415	20.388884233333336	20.29802246666667	20.73055639673913	21.893635544957412
9uvi	True	5.474111952020202	4.2714099974747475	4.684493026936027	5.074209841942149	2.8223629427609427	2.9730592996632996	2.7430337721661053	4.309555195551016
9uzb	True	24.033684290104166	24.357074652083337	25.420768928787883	25.221171568098956	24.194744259469697	24.306816931944446	24.344194740740743	25.063821979230767
9uzc	True	25.083270329166666	25.138292841666665	26.301551926136366	26.181953838476563	24.909263389772725	24.883624488888888	25.15387603888889	25.911432037072647
9uzd	True	26.760724152426164	26.950604712025314	27.408562247794393	27.75983224249579	27.024509382048333	27.222239687763714	27.020521565869668	27.709880276079197
9uze	True	22.669680180439332	22.953682099895396	24.767468939140358	23.992795711752333	23.09799595321415	22.965156525801955	23.24960831055323	23.812168987147302
9uzf	True	25.568415871835445	25.546897536919833	26.29634519179133	26.733129756219235	25.541450209052552	25.65803974964838	25.752206479606187	26.64232495713513
9uzg	True	24.34702654875519	24.23905157624481	26.315654037344398	25.94944082785458	24.13800458619389	24.080601002766254	24.43151724481328	25.85872966457787
9uzh	True	23.701999823744767	23.735252457635987	25.734201636744007	25.664636366748326	23.614397429821224	23.687583375174338	24.00450529102743	25.631215338399798
9uzi	True	24.046295427083333	24.36812553854167	25.42674829659091	25.233795288845492	24.20275033522727	24.316907855555556	24.351701545833333	25.077611328440174
9vdy	True	17.507637308519108	17.459351749203822	18.510290093091623	18.948560232966088	17.553819102547767	17.511474890658178	17.738329207714084	18.707981918418533
9vdz	True	22.266022854299365	22.10389585151274	22.37313902033317	23.00244581516677	21.002528370382166	20.928818654989385	21.608887705237084	22.34721485609692
9vjj	True	26.263629488170345	26.048748016223524	27.091322273856463	26.344423463687733	26.102563598317563	26.172011980021033	26.682774266876972	26.311275106574413
9vp0	True	21.023059612831858	20.727466294247787	21.438933576696165	22.84255236020091	21.365086706489674	20.936041182890854	21.648771574115045	22.51290340717088
9y0a	True	22.128320235849053	22.036118625336925	22.727713959512577	25.51440861455058	21.910306716981133	21.895376666666664	22.018127948542023	25.285067189388805
9yio	True	25.663623862951805	25.652975995481928	25.636986680722895	26.442824830195786	25.380290368674697	25.559396947791164	25.39855414190094	26.221193718687253
