pdb	n_contact	n_noncontact	contact_fraction	pae_contact_ag	pae_noncontact_ag	pae_cdr_ag	ratio_contact_noncontact
9uzd	4	7	0.3636363636363636	27.65816333333333	27.265933056057865	27.408562247794393	1.0143853605328323
9uze	4	7	0.3636363636363636	25.665484455020923	24.25431721578003	24.76746893914036	1.0581821053417564
9uzf	4	7	0.3636363636363636	26.48350514556962	26.189396646775165	26.29634519179133	1.0112300601178863
9uzg	4	7	0.3636363636363636	27.117707269709545	25.85733790456431	26.3156540373444	1.048743198924695
9uzh	4	7	0.3636363636363636	26.71671368828452	25.172766178720863	25.734201636744007	1.0613340424569149
9uzi	4	7	0.3636363636363636	26.051731304166665	25.06961514940476	25.42674829659091	1.0391755576983883
9vdy	9	4	0.6923076923076923	18.902382818825192	17.628081460191083	18.510290093091623	1.0722881478345685
9vdz	7	6	0.5384615384615384	22.83184136624204	21.83798628343949	22.37313902033317	1.0455103813100306
9vjj	6	10	0.375	27.629802248159827	26.76823428927445	27.091322273856463	1.0321862080843558
9vp0	7	5	0.5833333333333334	21.612821819216183	21.195490037168145	21.438933576696165	1.019689650077267
9y0a	7	9	0.4375	22.3837168984726	22.99526722921034	22.727713959512577	0.9734053827406316
9yio	5	9	0.3571428571428571	25.67051522891567	25.618359709504688	25.636986680722895	1.002035864903233
9njy	9	9	0.5	7.283168608167771	7.333620331125827	7.3083944696468	0.9931204888336085
9oar	2	15	0.1176470588235294	21.206112313609466	21.840032002366865	21.76545321545423	0.970974415756868
